   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 45302.81     818.800       2.110 3 f  29-NOV-82  | AW -- A. Wolszczan had data 
 45303.81     818.700       2.080 3 f  30-NOV-82  |  this day and we did not.
 45304.80     818.500       2.120 3 f   1-DEC-82  | F  -- Both AW and we had 
 45305.80     818.300       2.110 3 f   2-DEC-82  |  data but our clock corr 
 45306.80     818.000       2.040 3 f   3-DEC-82  |  was slightly off (3-19 ns;
 45309.79     819.600       1.930 3 f   6-DEC-82  |  125 ns in one case). 
 45311.78     819.400       1.790 3 f   8-DEC-82  |  Corrected by fc.
 45312.78     819.200       1.780 3 f   9-DEC-82  | From now on apply AO/NIST 
 45313.78     819.000       1.650 3 f  10-DEC-82  | corr by linearly interp.
 45314.78     818.800       1.400 3 f  11-DEC-82  | to obs. date from NIST circ
 45315.77     818.600       1.400 3 f  12-DEC-82  | with int_nist.
 45323.75     817.100       1.510 3 f  20-DEC-82  | Entries without AW or F 
 45325.75     817.500       1.500 3 f  22-DEC-82  | prior to 16-FEB-93 are not 
 45326.74     817.400       1.540 3 f  23-DEC-82  | guaranteed to be correctly
 45337.71     818.400       1.270 3 f   3-JAN-83  | interpolated.
 45340.70     817.800       1.240 3 f   6-JAN-83  | 
 45341.70     817.700       1.260 3 f   7-JAN-83  | 15-DEC-1993
 45350.68     818.400       1.030 3 f  16-JAN-83
 45354.67     818.400       0.870 3 f  20-JAN-83
 45355.66     817.700       0.950 3 f  21-JAN-83
 45372.62     818.000       1.310 3 f   7-FEB-83
 45395.55     818.000       1.660 3 f   2-MAR-83
 45404.53     818.000       1.610 3 f  11-MAR-83
 45415.50     817.300       1.670 3 f  22-MAR-83
 45424.48     817.900       1.850 3 f  31-MAR-83
 45436.44     817.800       2.270 3 f  12-APR-83
 45444.42     817.700       2.100 3 f  20-APR-83
 45452.40     819.100       2.360 3 f  28-APR-83
 45463.37     819.300       2.460 3 f   9-MAY-83
 45473.34     818.900       2.720 3 f  19-MAY-83
 45481.32     820.000       2.890 3 f  27-MAY-83
 45488.30     820.500       3.140 3 f   3-JUN-83
 45494.28     819.000       3.170 3 f   9-JUN-83
 45530.19     822.200       3.830 3 f  15-JUL-83
 45531.18     821.200       3.830 3 f  16-JUL-83
 45533.18     822.300       3.820 3 f  18-JUL-83
 45534.18     821.200       3.830 3 f  19-JUL-83
 45535.17     821.500       3.820 3 f  20-JUL-83
 45536.17     820.400       3.850 3 f  21-JUL-83
 45602.99     827.500       3.430 3 f  25-SEP-83
 45606.98     826.700       3.470 3 f  29-SEP-83
 45613.96     831.200       3.570 3 f   6-OCT-83
 45649.86     831.700       3.180 3 f  11-NOV-83
 45679.78     831.500       3.000 3 f  11-DEC-83
 45690.75     831.600       2.550 3 f  22-DEC-83
 45702.71     830.600       2.570 3 f   3-JAN-84
 45719.67     831.000       3.080 3 f  20-JAN-84
 45731.63     831.100       4.160 3 f   1-FEB-84
 45743.60     830.500       6.790 3 f  13-FEB-84
 45750.58     830.800       3.830 3 f  20-FEB-84
 45768.53     831.100       2.870 3 f   9-MAR-84
 45785.49     830.800       1.990 3 f  26-MAR-84
 45804.44     830.000       1.110 3 f  14-APR-84
 45817.40     829.500       1.160 3 f  27-APR-84
 45826.38     829.500       0.830 3 f   6-MAY-84
 45827.37     829.700       0.760 3 f   7-MAY-84
 45828.37     829.700       0.740 3 f   8-MAY-84
 45830.36     829.700       0.610 3 f  10-MAY-84
 45842.33     829.500       0.200 3 f  22-MAY-84
 45855.30     834.300       2.150 3 f   4-JUN-84
 45876.24     815.700       2.650 3 f  25-JUN-84
 45891.20     825.400       3.070 3 f  10-JUL-84
 45892.19     824.600       3.200 3 f  11-JUL-84
 45894.19     825.300       3.300 3 f  13-JUL-84
 45895.19     825.400       3.330 3 f  14-JUL-84
 45918.12     825.300       4.000 3 f   6-AUG-84
 45937.07     824.600       4.000 3 f  25-AUG-84
 45953.03     824.700       4.080 3 f  10-SEP-84
 45954.03     824.900       4.130 3 f  11-SEP-84
 45969.98     824.200       3.720 3 f  26-SEP-84
 45970.98     824.300       3.610 3 f  27-SEP-84
 45985.97    -101.000     -99.345 3 f  12-OCT-84
 46006.88    -100.000     -96.806 3 f   2-NOV-84
 46024.84     -98.000     -95.372 3 f  20-NOV-84
 46037.80     -96.000     -94.000 3 f   3-DEC-84
 46040.84     -95.000     -93.545 3 f   6-DEC-84
 46041.79     -95.000     -93.435 3 f   7-DEC-84
 46053.78     -93.000     -91.207 3 f  19-DEC-84
 46067.71     -90.000     -87.435 3 f   2-JAN-85
 46086.66     -86.000     -80.793 3 f  21-JAN-85
 46087.68     -85.000     -80.426 3 f  22-JAN-85
 46100.63       0.100       1.530 3 f   4-FEB-85
 46104.61       0.125       1.315 3 f   8-FEB-85
 46105.61      -0.800       1.179 3 f   9-FEB-85
 46106.62      -1.540       1.070 3 f  10-FEB-85
 46107.61      -0.360       0.994 3 f  11-FEB-85
 46109.61       0.100       1.471 3 f  13-FEB-85
 46110.61      -0.040       1.499 3 f  14-FEB-85
 46111.60      -0.214       1.529 3 f  15-FEB-85
 46112.61      -0.378       1.577 3 f  16-FEB-85
 46113.59      -0.540       1.605 3 f  17-FEB-85
 46114.59       0.308       1.629 3 f  18-FEB-85
 46116.60      -0.244       1.696 3 f  20-FEB-85
 46117.58      -0.368       1.718 3 f  21-FEB-85
 46119.58      -0.629       1.779 3 f  23-FEB-85
 46120.59      -0.731       1.811 3 f  24-FEB-85
 46121.57      -0.819       1.840 3 f  25-FEB-85
 46149.52      -1.189       1.160 3 f  25-MAR-85
 46165.45      -0.545       1.127 3 f  10-APR-85
 46181.41      -0.846       0.534 3 f  26-APR-85
 46196.37      -1.013      -0.098 3 f  11-MAY-85
 46211.34      -1.986      -0.928 3 f  26-MAY-85 *EECO-Cs interpolated
